Freq_Hz,Accel_g,Accel_main
60.223,3.02E-08,2.20E-07
60.233,2.50E-08,1.82E-07
60.242,3.48E-08,2.54E-07
60.251,3.23E-08,2.36E-07
60.261,4.82E-08,3.51E-07
60.27,5.53E-08,4.03E-07
60.28,1.08E-07,7.87E-07
60.289,4.01E-08,2.93E-07
60.298,4.01E-08,2.92E-07
60.308,1.74E-08,1.27E-07
60.317,3.40E-08,2.48E-07
60.326,4.66E-08,3.40E-07
60.336,5.64E-08,4.11E-07
60.345,2.35E-08,1.72E-07
60.355,5.03E-08,3.67E-07
60.364,1.28E-07,9.32E-07
60.373,1.11E-07,8.14E-07
60.383,3.92E-08,2.86E-07
60.392,4.18E-08,3.05E-07
60.402,8.22E-08,6.00E-07
60.411,2.89E-08,2.11E-07
60.42,3.79E-08,2.76E-07
60.43,1.51E-08,1.10E-07
60.439,3.04E-08,2.22E-07
60.449,3.95E-08,2.88E-07
60.458,4.58E-08,3.34E-07
60.467,4.13E-08,3.02E-07
60.477,1.19E-08,8.72E-08
60.486,5.63E-08,4.11E-07
60.496,3.30E-08,2.41E-07
60.505,1.64E-08,1.20E-07
60.514,5.43E-08,3.96E-07
60.524,1.65E-07,1.21E-06
60.533,1.49E-07,1.09E-06
60.542,1.16E-07,8.43E-07
60.552,2.58E-07,1.88E-06
60.561,8.79E-08,6.41E-07
60.571,4.91E-08,3.58E-07
60.58,3.56E-08,2.60E-07
60.589,7.13E-08,5.21E-07
60.599,1.08E-07,7.90E-07
60.608,3.04E-08,2.22E-07
60.618,9.12E-08,6.66E-07
60.627,7.63E-08,5.57E-07
60.636,5.94E-08,4.34E-07
60.646,4.27E-08,3.12E-07
60.655,1.87E-08,1.37E-07
60.665,5.22E-08,3.81E-07
60.674,1.22E-07,8.93E-07
60.683,9.49E-08,6.92E-07
60.693,1.81E-08,1.32E-07
60.702,3.92E-08,2.86E-07
60.712,6.34E-08,4.63E-07
60.721,5.45E-08,3.97E-07
60.73,3.76E-08,2.74E-07
60.74,8.42E-08,6.14E-07
60.749,5.75E-08,4.20E-07
60.758,7.14E-08,5.21E-07
60.768,5.11E-08,3.73E-07
60.777,7.45E-08,5.44E-07
60.787,4.95E-08,3.61E-07
60.796,8.92E-08,6.51E-07
60.805,4.38E-08,3.19E-07
60.815,4.40E-08,3.21E-07
60.824,2.74E-08,2.00E-07
60.834,4.96E-08,3.62E-07
60.843,2.81E-08,2.05E-07
60.852,7.33E-08,5.35E-07
60.862,3.98E-08,2.91E-07
60.871,2.32E-08,1.69E-07
60.881,5.12E-08,3.74E-07
60.89,4.70E-08,3.43E-07
60.899,3.65E-08,2.66E-07
60.909,2.79E-08,2.04E-07
60.918,5.34E-08,3.90E-07
60.927,9.30E-08,6.79E-07
60.937,5.07E-08,3.70E-07
60.946,3.92E-08,2.86E-07
60.956,8.99E-08,6.56E-07
60.965,1.11E-08,8.09E-08
60.974,2.02E-08,1.48E-07
60.984,9.66E-08,7.05E-07
60.993,5.90E-08,4.31E-07
61.003,9.52E-08,6.94E-07
61.012,1.61E-08,1.18E-07
61.021,9.98E-08,7.28E-07
61.031,3.07E-08,2.24E-07
61.04,4.39E-08,3.20E-07
61.05,3.94E-08,2.87E-07
61.059,5.94E-08,4.33E-07
61.068,7.77E-08,5.67E-07
61.078,8.65E-08,6.31E-07
61.087,5.14E-08,3.75E-07
61.097,8.24E-08,6.01E-07
61.106,3.92E-08,2.86E-07
61.115,6.44E-08,4.70E-07
61.125,2.38E-08,1.74E-07
61.134,3.61E-08,2.63E-07
61.143,1.15E-07,8.40E-07
61.153,1.78E-08,1.30E-07
61.162,7.07E-08,5.16E-07
61.172,4.55E-08,3.32E-07
61.181,3.44E-08,2.51E-07
61.19,3.83E-08,2.80E-07
61.2,5.98E-08,4.36E-07
61.209,1.63E-08,1.19E-07
61.219,3.74E-08,2.73E-07
61.228,7.16E-08,5.22E-07
61.237,1.28E-07,9.37E-07
61.247,4.32E-08,3.16E-07
61.256,6.83E-08,4.98E-07
61.266,3.39E-08,2.47E-07
61.275,3.68E-08,2.68E-07
61.284,5.77E-08,4.21E-07
61.294,2.44E-08,1.78E-07
61.303,5.58E-08,4.07E-07
61.313,8.15E-08,5.95E-07
61.322,3.85E-08,2.81E-07
61.331,6.67E-08,4.87E-07
61.341,4.70E-08,3.43E-07
61.35,1.69E-08,1.23E-07
61.359,8.78E-08,6.41E-07
61.369,1.12E-08,8.18E-08
61.378,7.48E-08,5.46E-07
61.388,6.05E-08,4.42E-07
61.397,1.28E-07,9.34E-07
61.406,9.45E-08,6.90E-07
61.416,3.03E-08,2.21E-07
61.425,1.82E-08,1.33E-07
61.435,1.11E-07,8.12E-07
61.444,4.19E-08,3.06E-07
61.453,9.49E-08,6.92E-07
61.463,7.23E-08,5.28E-07
61.472,4.03E-08,2.94E-07
61.482,3.98E-08,2.90E-07
61.491,3.81E-08,2.78E-07
61.5,1.86E-08,1.36E-07
61.51,1.00E-07,7.30E-07
61.519,3.41E-08,2.49E-07
61.529,5.35E-08,3.90E-07
61.538,8.03E-08,5.86E-07
61.547,6.44E-08,4.70E-07
61.557,7.51E-08,5.48E-07
61.566,1.40E-07,1.02E-06
61.575,4.05E-08,2.95E-07
61.585,2.39E-08,1.74E-07
61.594,6.37E-08,4.65E-07
61.604,1.05E-07,7.67E-07
61.613,5.18E-08,3.78E-07
61.622,1.26E-07,9.17E-07
61.632,5.95E-08,4.34E-07
61.641,8.00E-08,5.84E-07
61.651,5.21E-08,3.80E-07
61.66,6.45E-08,4.70E-07
61.669,8.07E-08,5.89E-07
61.679,5.08E-08,3.71E-07
61.688,1.04E-07,7.55E-07
61.698,1.29E-07,9.44E-07
61.707,5.06E-08,3.69E-07
61.716,2.00E-08,1.46E-07
61.726,9.55E-08,6.97E-07
61.735,6.41E-08,4.68E-07
61.744,9.52E-08,6.94E-07
61.754,6.09E-08,4.45E-07
61.763,4.12E-08,3.01E-07
61.773,9.62E-09,7.02E-08
61.782,4.12E-08,3.01E-07
61.791,4.38E-08,3.19E-07
61.801,2.29E-08,1.67E-07
61.81,5.63E-08,4.10E-07
61.82,1.02E-07,7.47E-07
61.829,7.96E-08,5.81E-07
61.838,4.92E-08,3.59E-07
61.848,3.06E-08,2.23E-07
61.857,3.43E-08,2.50E-07
61.867,9.30E-08,6.78E-07
61.876,7.73E-08,5.64E-07
61.885,8.12E-08,5.92E-07
61.895,5.83E-08,4.25E-07
61.904,4.83E-08,3.53E-07
61.914,3.86E-08,2.82E-07
61.923,4.11E-08,3.00E-07
61.932,8.38E-08,6.12E-07
61.942,6.45E-08,4.71E-07
61.951,3.92E-08,2.86E-07
61.96,1.05E-07,7.65E-07
61.97,6.08E-08,4.44E-07
61.979,8.02E-08,5.85E-07
61.989,2.13E-08,1.56E-07
61.998,1.76E-07,1.28E-06
62.007,5.72E-08,4.18E-07
62.017,3.61E-08,2.64E-07
62.026,4.76E-08,3.47E-07
62.036,1.12E-07,8.15E-07
62.045,1.09E-07,7.94E-07
62.054,7.89E-08,5.76E-07
62.064,1.71E-08,1.25E-07
62.073,1.22E-08,8.87E-08
62.083,8.48E-08,6.19E-07
62.092,4.18E-08,3.05E-07
62.101,3.15E-08,2.30E-07
62.111,1.56E-08,1.14E-07
62.12,1.11E-07,8.09E-07
62.13,1.27E-08,9.29E-08
62.139,2.41E-08,1.76E-07
62.148,4.21E-08,3.07E-07
62.158,3.72E-08,2.72E-07
62.167,7.07E-08,5.16E-07
62.176,5.44E-08,3.97E-07
62.186,1.18E-08,8.65E-08
62.195,7.07E-08,5.16E-07
62.205,3.11E-08,2.27E-07
62.214,9.83E-08,7.17E-07
62.223,3.16E-08,2.30E-07
62.233,2.95E-08,2.15E-07
62.242,3.53E-08,2.57E-07
62.252,5.95E-08,4.34E-07
62.261,9.53E-08,6.95E-07
62.27,3.33E-08,2.43E-07
62.28,1.74E-08,1.27E-07
62.289,5.83E-08,4.25E-07
62.299,1.06E-08,7.72E-08
62.308,1.10E-07,8.05E-07
62.317,4.24E-08,3.09E-07
62.327,1.13E-08,8.23E-08
62.336,1.19E-07,8.69E-07
62.346,1.44E-08,1.05E-07
62.355,9.44E-08,6.88E-07
62.364,8.38E-08,6.11E-07
62.374,1.43E-07,1.05E-06
62.383,6.53E-08,4.76E-07
62.392,1.60E-07,1.17E-06
62.402,1.37E-07,9.97E-07
62.411,1.35E-07,9.88E-07
62.421,1.62E-07,1.18E-06
62.43,1.22E-07,8.93E-07
62.439,2.98E-08,2.17E-07
62.449,1.25E-07,9.11E-07
62.458,8.64E-08,6.30E-07
62.468,2.62E-08,1.91E-07
62.477,6.60E-08,4.82E-07
62.486,2.45E-08,1.79E-07
62.496,7.48E-09,5.46E-08
62.505,4.57E-08,3.33E-07
62.515,1.71E-08,1.25E-07
62.524,7.18E-08,5.24E-07
62.533,4.99E-08,3.64E-07
62.543,4.57E-08,3.33E-07
62.552,6.56E-08,4.79E-07
62.561,4.16E-08,3.04E-07
62.571,2.12E-08,1.55E-07
62.58,4.83E-08,3.52E-07
62.59,1.71E-08,1.24E-07
62.599,1.35E-08,9.87E-08
62.608,5.04E-08,3.68E-07
62.618,4.02E-08,2.93E-07
62.627,2.19E-08,1.60E-07
62.637,2.64E-08,1.93E-07
62.646,6.91E-08,5.05E-07
62.655,4.76E-08,3.48E-07
62.665,1.85E-08,1.35E-07
62.674,2.70E-08,1.97E-07
62.684,2.49E-08,1.82E-07
62.693,2.62E-08,1.92E-07
62.702,5.93E-08,4.33E-07
62.712,1.94E-08,1.41E-07
62.721,6.87E-08,5.01E-07
62.731,2.30E-08,1.68E-07
62.74,4.68E-08,3.41E-07
62.749,4.42E-08,3.23E-07
62.759,8.04E-08,5.87E-07
62.768,5.20E-08,3.80E-07
62.777,3.51E-08,2.56E-07
62.787,2.39E-08,1.74E-07
62.796,5.41E-09,3.95E-08
62.806,7.37E-08,5.38E-07
62.815,1.17E-07,8.54E-07
62.824,2.86E-08,2.09E-07
62.834,6.16E-08,4.50E-07
62.843,1.58E-08,1.15E-07
62.853,5.99E-08,4.37E-07
62.862,3.23E-08,2.36E-07
62.871,1.42E-08,1.04E-07
62.881,1.54E-08,1.12E-07
62.89,8.76E-08,6.39E-07
62.9,6.71E-08,4.90E-07
62.909,3.37E-08,2.46E-07
62.918,3.41E-08,2.49E-07
62.928,1.25E-08,9.15E-08
62.937,3.33E-08,2.43E-07
62.947,3.79E-09,2.76E-08
62.956,6.23E-08,4.54E-07
62.965,5.90E-08,4.31E-07
62.975,6.10E-08,4.45E-07
62.984,7.96E-08,5.81E-07
62.993,4.73E-08,3.45E-07
63.003,9.48E-09,6.92E-08
63.012,9.89E-08,7.22E-07
63.022,4.21E-08,3.07E-07
63.031,3.62E-08,2.64E-07
63.04,4.20E-08,3.07E-07
63.05,2.38E-08,1.74E-07
63.059,1.41E-08,1.03E-07
63.069,4.66E-09,3.40E-08
63.078,2.65E-08,1.93E-07
63.087,4.90E-08,3.57E-07
63.097,1.08E-08,7.88E-08
63.106,4.28E-08,3.12E-07
63.116,5.39E-08,3.94E-07
63.125,3.50E-08,2.55E-07
63.134,3.10E-08,2.26E-07
63.144,5.19E-08,3.79E-07
63.153,3.64E-08,2.66E-07
63.163,2.06E-08,1.51E-07
63.172,5.48E-08,4.00E-07
63.181,3.93E-08,2.87E-07
63.191,5.54E-08,4.04E-07
63.2,4.62E-08,3.37E-07
63.209,5.56E-08,4.06E-07
63.219,1.29E-08,9.38E-08
63.228,2.99E-08,2.18E-07
63.238,1.98E-08,1.45E-07
63.247,1.99E-08,1.46E-07
63.256,1.75E-08,1.28E-07
63.266,5.76E-08,4.20E-07
63.275,4.90E-08,3.57E-07
63.285,2.10E-08,1.53E-07
63.294,5.84E-08,4.26E-07
63.303,4.06E-08,2.97E-07
63.313,3.14E-08,2.29E-07
63.322,5.63E-08,4.11E-07
63.332,4.08E-08,2.98E-07
63.341,2.08E-08,1.52E-07
63.35,2.69E-08,1.97E-07
63.36,4.14E-08,3.02E-07
63.369,1.52E-08,1.11E-07
63.378,3.71E-08,2.71E-07
63.388,3.13E-08,2.29E-07
63.397,4.34E-08,3.16E-07
63.407,3.34E-08,2.44E-07
63.416,8.75E-09,6.38E-08
63.425,5.55E-08,4.05E-07
63.435,2.17E-08,1.58E-07
63.444,2.97E-08,2.17E-07
63.454,6.46E-08,4.71E-07
63.463,2.42E-08,1.76E-07
63.472,1.13E-08,8.27E-08
63.482,1.70E-08,1.24E-07
63.491,1.71E-08,1.25E-07
63.501,4.56E-08,3.33E-07
63.51,3.17E-08,2.31E-07
63.519,3.09E-08,2.26E-07
63.529,2.65E-08,1.93E-07
63.538,2.84E-08,2.07E-07
63.548,5.96E-08,4.35E-07
63.557,5.82E-08,4.25E-07
63.566,3.62E-08,2.64E-07
63.576,3.73E-08,2.72E-07
63.585,5.93E-08,4.33E-07
63.594,3.96E-08,2.89E-07
63.604,1.42E-08,1.04E-07
63.613,1.39E-08,1.01E-07
63.623,2.36E-08,1.72E-07
63.632,6.32E-08,4.61E-07
63.641,4.27E-08,3.11E-07
63.651,2.06E-08,1.51E-07
63.66,5.07E-08,3.70E-07
63.67,3.11E-08,2.27E-07
63.679,4.30E-08,3.14E-07
63.688,7.74E-08,5.65E-07
63.698,3.71E-08,2.71E-07
63.707,1.05E-07,7.68E-07
63.717,3.17E-08,2.31E-07
63.726,1.39E-08,1.01E-07
63.735,2.94E-08,2.15E-07
63.745,2.87E-08,2.10E-07
63.754,2.71E-08,1.98E-07
63.764,4.16E-08,3.03E-07
63.773,6.76E-08,4.93E-07
63.782,9.61E-09,7.01E-08
63.792,3.25E-08,2.37E-07
63.801,3.10E-08,2.26E-07
63.81,6.33E-08,4.62E-07
63.82,5.52E-08,4.03E-07
63.829,1.49E-08,1.09E-07
63.839,4.58E-08,3.34E-07
63.848,3.74E-08,2.73E-07
63.857,5.53E-08,4.04E-07
63.867,6.86E-08,5.01E-07
63.876,5.50E-08,4.01E-07
63.886,7.40E-09,5.40E-08
63.895,4.92E-08,3.59E-07
63.904,1.97E-08,1.43E-07
63.914,2.19E-08,1.60E-07
63.923,6.83E-08,4.98E-07
63.933,6.46E-08,4.71E-07
63.942,3.33E-08,2.43E-07
63.951,2.91E-08,2.13E-07
63.961,1.72E-08,1.26E-07
63.97,3.68E-08,2.68E-07
63.98,3.75E-08,2.74E-07
63.989,6.39E-08,4.66E-07
63.998,5.30E-08,3.87E-07
64.008,2.07E-08,1.51E-07
64.017,2.44E-08,1.78E-07
64.026,3.04E-08,2.22E-07
64.036,1.32E-08,9.61E-08
64.045,8.24E-09,6.01E-08
64.055,1.85E-08,1.35E-07
64.064,5.87E-08,4.28E-07
64.073,1.93E-08,1.41E-07
64.083,4.18E-08,3.05E-07
64.092,8.51E-08,6.21E-07
64.102,3.70E-08,2.70E-07
64.111,4.58E-08,3.34E-07
64.12,3.23E-08,2.35E-07
64.13,6.17E-08,4.50E-07
64.139,3.57E-08,2.61E-07
64.149,4.39E-08,3.20E-07
64.158,4.47E-08,3.26E-07
64.167,3.11E-08,2.27E-07
64.177,1.01E-08,7.35E-08
64.186,3.10E-08,2.26E-07
64.195,1.30E-08,9.47E-08
64.205,7.97E-08,5.81E-07
64.214,3.15E-08,2.30E-07
64.224,4.42E-08,3.22E-07
64.233,4.47E-08,3.26E-07
64.242,7.44E-08,5.43E-07
64.252,1.21E-08,8.83E-08
64.261,4.00E-08,2.92E-07
64.271,6.57E-08,4.80E-07
64.28,5.06E-08,3.69E-07
64.289,5.37E-08,3.92E-07
64.299,3.91E-08,2.86E-07
64.308,3.78E-08,2.76E-07
64.318,2.03E-08,1.48E-07
64.327,1.14E-08,8.29E-08
64.336,6.96E-08,5.08E-07
64.346,1.71E-08,1.25E-07
64.355,1.35E-08,9.87E-08
64.365,3.63E-08,2.65E-07
64.374,6.43E-08,4.69E-07
64.383,3.94E-08,2.88E-07
64.393,3.09E-08,2.26E-07
64.402,3.36E-08,2.45E-07
64.411,6.37E-08,4.65E-07
64.421,3.57E-08,2.61E-07
64.43,4.21E-08,3.07E-07
64.44,8.25E-09,6.02E-08
64.449,1.82E-08,1.33E-07
64.458,4.72E-08,3.44E-07
64.468,4.16E-08,3.04E-07
64.477,1.28E-08,9.36E-08
64.487,3.82E-08,2.78E-07
64.496,2.45E-08,1.79E-07
64.505,2.75E-08,2.01E-07
64.515,3.54E-08,2.58E-07
64.524,1.11E-08,8.12E-08
64.534,2.66E-08,1.94E-07
64.543,4.08E-08,2.97E-07
64.552,9.09E-08,6.63E-07
64.562,7.08E-08,5.17E-07
64.571,2.21E-08,1.61E-07
64.581,3.68E-08,2.68E-07
64.59,6.01E-08,4.39E-07
64.599,2.10E-08,1.54E-07
64.609,2.45E-08,1.79E-07
64.618,4.76E-08,3.47E-07
64.627,3.08E-08,2.25E-07
64.637,6.35E-09,4.63E-08
64.646,3.21E-08,2.34E-07
64.656,1.52E-08,1.11E-07
64.665,3.25E-08,2.37E-07
64.674,3.37E-08,2.46E-07
64.684,4.35E-08,3.17E-07
64.693,8.25E-08,6.02E-07
64.703,5.85E-09,4.27E-08
64.712,5.89E-09,4.30E-08
64.721,8.41E-08,6.13E-07
64.731,3.38E-08,2.47E-07
64.74,6.47E-08,4.72E-07
64.75,7.28E-08,5.32E-07
64.759,3.98E-08,2.91E-07
64.768,4.78E-08,3.49E-07
64.778,4.91E-08,3.58E-07
64.787,4.94E-08,3.61E-07
64.797,6.24E-08,4.55E-07
64.806,6.94E-08,5.06E-07
64.815,4.66E-08,3.40E-07
64.825,6.25E-08,4.56E-07
64.834,3.05E-08,2.22E-07
64.843,5.80E-08,4.23E-07
64.853,8.12E-08,5.92E-07
64.862,5.51E-08,4.02E-07
64.872,1.77E-08,1.29E-07
64.881,8.49E-08,6.20E-07
64.89,1.80E-08,1.31E-07
64.9,6.60E-08,4.82E-07
64.909,3.25E-08,2.37E-07
64.919,4.95E-08,3.61E-07
64.928,4.34E-08,3.17E-07
64.937,4.09E-08,2.98E-07
64.947,7.64E-08,5.57E-07
64.956,3.60E-08,2.63E-07
64.966,9.10E-08,6.64E-07
64.975,5.64E-08,4.12E-07
64.984,3.43E-08,2.50E-07
64.994,3.23E-08,2.36E-07
65.003,1.26E-07,9.16E-07
65.012,3.14E-08,2.29E-07
65.022,4.26E-08,3.11E-07
65.031,4.38E-08,3.20E-07
65.041,3.02E-08,2.20E-07
65.05,5.74E-08,4.19E-07
65.059,6.20E-08,4.52E-07
65.069,8.65E-08,6.31E-07
65.078,4.57E-08,3.33E-07
65.088,4.85E-08,3.54E-07
65.097,8.16E-08,5.95E-07
65.106,4.33E-08,3.16E-07
65.116,3.64E-08,2.66E-07
65.125,6.74E-08,4.92E-07
65.135,3.52E-08,2.57E-07
65.144,6.28E-08,4.58E-07
65.153,3.92E-08,2.86E-07
65.163,3.80E-08,2.77E-07
65.172,4.37E-08,3.19E-07
65.182,1.24E-08,9.03E-08
65.191,4.01E-08,2.92E-07
65.2,1.95E-08,1.43E-07
65.21,5.40E-08,3.94E-07
65.219,6.00E-08,4.37E-07
65.228,3.37E-08,2.46E-07
65.238,7.40E-08,5.40E-07
65.247,3.57E-08,2.60E-07
65.257,2.07E-08,1.51E-07
65.266,2.41E-08,1.76E-07
65.275,3.08E-08,2.25E-07
65.285,1.02E-08,7.47E-08
65.294,5.63E-08,4.11E-07
65.304,4.32E-08,3.15E-07
65.313,9.40E-09,6.86E-08
65.322,3.41E-08,2.49E-07
65.332,1.52E-08,1.11E-07
65.341,5.13E-08,3.74E-07
65.351,1.97E-08,1.44E-07
65.36,7.65E-08,5.58E-07
65.369,8.14E-08,5.94E-07
65.379,2.16E-08,1.58E-07
65.388,2.41E-08,1.76E-07
65.398,2.25E-08,1.64E-07
65.407,5.60E-08,4.09E-07
65.416,3.26E-08,2.38E-07
65.426,3.70E-08,2.70E-07
65.435,5.10E-09,3.72E-08
65.444,7.59E-08,5.54E-07
65.454,3.79E-08,2.76E-07
65.463,5.23E-08,3.81E-07
65.473,2.13E-08,1.55E-07
65.482,3.76E-08,2.74E-07
65.491,1.65E-08,1.21E-07
65.501,2.83E-08,2.06E-07
65.51,1.11E-08,8.13E-08
65.52,4.68E-08,3.42E-07
65.529,5.28E-08,3.85E-07
65.538,6.44E-08,4.70E-07
65.548,5.54E-08,4.04E-07
65.557,5.01E-08,3.66E-07
65.567,1.03E-08,7.48E-08
65.576,5.09E-08,3.71E-07
65.585,7.57E-08,5.53E-07
65.595,1.31E-08,9.58E-08
65.604,3.20E-08,2.34E-07
65.614,6.87E-08,5.02E-07
65.623,4.73E-08,3.45E-07
65.632,6.07E-08,4.43E-07
65.642,3.06E-08,2.23E-07
65.651,8.16E-08,5.96E-07
65.66,4.51E-08,3.29E-07
65.67,1.87E-08,1.36E-07
65.679,1.87E-08,1.36E-07
65.689,4.94E-08,3.60E-07
65.698,5.68E-08,4.14E-07
65.707,2.05E-08,1.50E-07
65.717,5.89E-08,4.30E-07
65.726,4.61E-08,3.37E-07
65.736,2.25E-08,1.64E-07
65.745,5.48E-08,4.00E-07
65.754,2.82E-08,2.06E-07
65.764,7.66E-08,5.59E-07
65.773,2.38E-08,1.73E-07
65.783,1.17E-08,8.57E-08
65.792,4.15E-08,3.03E-07
65.801,4.27E-08,3.12E-07
65.811,2.47E-08,1.80E-07
65.82,6.24E-08,4.55E-07
65.829,3.76E-08,2.74E-07
65.839,4.29E-08,3.13E-07
65.848,1.38E-08,1.01E-07
65.858,1.95E-08,1.42E-07
65.867,5.57E-08,4.06E-07
65.876,4.03E-08,2.94E-07
65.886,5.58E-08,4.07E-07
65.895,3.12E-08,2.28E-07
65.905,5.43E-08,3.96E-07
65.914,3.52E-08,2.57E-07
65.923,1.30E-08,9.47E-08
65.933,5.00E-08,3.65E-07
65.942,3.91E-08,2.86E-07
65.952,1.22E-08,8.91E-08
65.961,8.01E-08,5.85E-07
65.97,5.70E-08,4.16E-07
65.98,2.55E-08,1.86E-07
65.989,2.23E-08,1.63E-07
65.999,1.77E-08,1.29E-07
66.008,1.87E-08,1.37E-07
66.017,1.04E-08,7.57E-08
66.027,3.26E-08,2.38E-07
66.036,3.59E-08,2.62E-07
66.045,1.18E-08,8.63E-08
66.055,1.54E-08,1.12E-07
66.064,4.74E-08,3.46E-07
66.074,3.77E-08,2.75E-07
66.083,4.91E-08,3.58E-07
66.092,3.21E-08,2.34E-07
66.102,3.86E-08,2.82E-07
66.111,1.63E-08,1.19E-07
66.121,4.12E-08,3.01E-07
66.13,1.87E-09,1.37E-08
66.139,2.65E-08,1.93E-07
66.149,4.38E-08,3.20E-07
66.158,6.50E-08,4.74E-07
66.168,2.12E-08,1.54E-07
66.177,8.06E-08,5.88E-07
66.186,9.41E-08,6.86E-07
66.196,4.64E-08,3.38E-07
66.205,3.67E-08,2.68E-07
66.215,3.36E-08,2.45E-07
66.224,2.44E-08,1.78E-07
66.233,5.45E-08,3.98E-07
66.243,3.19E-08,2.33E-07
66.252,1.27E-07,9.26E-07
66.261,4.96E-08,3.62E-07
66.271,3.81E-08,2.78E-07
66.28,5.87E-08,4.29E-07
66.29,1.23E-08,8.96E-08
66.299,4.57E-08,3.33E-07
66.308,2.35E-08,1.72E-07
66.318,2.75E-08,2.01E-07
66.327,9.87E-08,7.20E-07
66.337,9.05E-08,6.61E-07
66.346,5.08E-08,3.71E-07
66.355,1.38E-07,1.01E-06
66.365,8.89E-08,6.49E-07
66.374,4.38E-08,3.20E-07
66.384,8.99E-08,6.56E-07
66.393,1.01E-07,7.40E-07
66.402,1.79E-07,1.30E-06
66.412,1.86E-07,1.36E-06
66.421,1.83E-07,1.34E-06
66.431,2.86E-07,2.08E-06
66.44,2.69E-07,1.97E-06
66.449,2.24E-07,1.63E-06
66.459,2.49E-07,1.82E-06
66.468,2.36E-07,1.72E-06
66.477,1.50E-07,1.09E-06
66.487,1.66E-07,1.21E-06
66.496,1.23E-07,8.95E-07
66.506,1.23E-07,9.00E-07
66.515,2.07E-07,1.51E-06
66.524,2.58E-07,1.88E-06
66.534,5.85E-08,4.27E-07
66.543,3.87E-07,2.82E-06
66.553,1.12E-07,8.14E-07
66.562,1.37E-07,9.98E-07
66.571,3.97E-08,2.90E-07
66.581,3.73E-08,2.72E-07
66.59,4.47E-08,3.27E-07
66.6,7.30E-08,5.32E-07
66.609,6.04E-08,4.41E-07
66.618,6.17E-08,4.50E-07
66.628,4.72E-08,3.44E-07
66.637,3.48E-08,2.54E-07
66.646,7.36E-08,5.37E-07
66.656,7.23E-08,5.28E-07
66.665,6.26E-08,4.57E-07
66.675,9.48E-08,6.92E-07
66.684,3.36E-08,2.46E-07
66.693,1.28E-08,9.33E-08
66.703,3.55E-08,2.59E-07
66.712,4.59E-08,3.35E-07
66.722,7.70E-08,5.62E-07
66.731,3.50E-08,2.55E-07
66.74,4.52E-08,3.30E-07
66.75,5.87E-09,4.28E-08
66.759,5.20E-09,3.80E-08
66.769,2.86E-08,2.08E-07
66.778,2.90E-08,2.12E-07
66.787,2.03E-08,1.48E-07
66.797,3.63E-08,2.65E-07
66.806,8.92E-08,6.51E-07
66.816,5.22E-08,3.81E-07
66.825,7.42E-08,5.41E-07
66.834,4.10E-08,2.99E-07
66.844,2.02E-08,1.48E-07
66.853,3.30E-08,2.41E-07
66.862,7.10E-08,5.18E-07
66.872,7.45E-08,5.44E-07
66.881,4.09E-08,2.98E-07
66.891,3.85E-08,2.81E-07
66.9,1.20E-08,8.76E-08
66.909,6.25E-08,4.56E-07
66.919,4.47E-08,3.26E-07
66.928,1.03E-08,7.53E-08
66.938,3.52E-09,2.57E-08
66.947,2.55E-08,1.86E-07
66.956,6.34E-08,4.63E-07
66.966,2.25E-08,1.64E-07
66.975,1.92E-08,1.40E-07
66.985,3.63E-08,2.65E-07
66.994,3.03E-08,2.21E-07
67.003,3.42E-08,2.49E-07
67.013,1.18E-08,8.59E-08
67.022,4.04E-08,2.95E-07
67.032,5.04E-08,3.67E-07
67.041,4.26E-08,3.11E-07
67.05,3.45E-08,2.52E-07
67.06,9.46E-08,6.90E-07
67.069,2.52E-08,1.84E-07
67.078,1.65E-08,1.21E-07
67.088,3.90E-08,2.84E-07
67.097,6.28E-08,4.58E-07
67.107,3.04E-08,2.22E-07
67.116,2.14E-08,1.56E-07
67.125,1.69E-08,1.24E-07
67.135,3.91E-08,2.86E-07
67.144,3.88E-08,2.83E-07
67.154,1.68E-08,1.22E-07
67.163,6.21E-08,4.53E-07
67.172,1.09E-08,7.98E-08
67.182,1.74E-08,1.27E-07
67.191,4.91E-08,3.58E-07
67.201,1.39E-08,1.02E-07
67.21,4.83E-08,3.52E-07
67.219,5.17E-08,3.77E-07
67.229,6.61E-08,4.82E-07
67.238,7.55E-08,5.51E-07
67.248,3.30E-08,2.41E-07
67.257,3.29E-08,2.40E-07
67.266,8.41E-08,6.13E-07
67.276,1.21E-08,8.84E-08
67.285,3.23E-08,2.35E-07
67.294,4.51E-08,3.29E-07
67.304,3.22E-08,2.35E-07
67.313,4.80E-08,3.50E-07
67.323,1.83E-08,1.33E-07
67.332,1.32E-08,9.65E-08
67.341,3.65E-08,2.66E-07
67.351,7.49E-08,5.46E-07
67.36,2.32E-08,1.69E-07
67.37,4.51E-08,3.29E-07
67.379,4.75E-08,3.46E-07
67.388,6.33E-09,4.62E-08
67.398,2.12E-08,1.55E-07
67.407,6.54E-08,4.77E-07
67.417,3.50E-08,2.55E-07
67.426,5.04E-08,3.67E-07
67.435,3.89E-08,2.84E-07
67.445,3.39E-08,2.47E-07
67.454,7.47E-08,5.45E-07
67.463,3.94E-08,2.87E-07
67.473,2.12E-08,1.55E-07
67.482,1.05E-07,7.67E-07
67.492,1.06E-08,7.76E-08
67.501,2.64E-08,1.92E-07
