freq,xdft,psdx
59.108,4.06E-08,4.33E-07
59.112,4.67E-08,4.99E-07
59.117,3.34E-08,3.56E-07
59.121,6.00E-08,6.41E-07
59.126,1.17E-08,1.25E-07
59.13,4.73E-08,5.05E-07
59.134,2.67E-08,2.85E-07
59.139,3.82E-08,4.08E-07
59.143,5.58E-08,5.95E-07
59.147,6.59E-08,7.04E-07
59.152,4.96E-08,5.30E-07
59.156,6.66E-08,7.11E-07
59.161,3.53E-08,3.77E-07
59.165,3.04E-08,3.24E-07
59.169,8.90E-09,9.50E-08
59.174,2.27E-08,2.43E-07
59.178,4.03E-08,4.31E-07
59.183,2.53E-08,2.70E-07
59.187,4.24E-08,4.52E-07
59.191,2.39E-08,2.55E-07
59.196,4.34E-08,4.64E-07
59.2,6.01E-08,6.42E-07
59.204,3.07E-08,3.28E-07
59.209,7.08E-08,7.56E-07
59.213,3.55E-08,3.79E-07
59.218,5.92E-08,6.32E-07
59.222,2.75E-08,2.93E-07
59.226,2.65E-08,2.83E-07
59.231,4.04E-08,4.32E-07
59.235,2.02E-08,2.16E-07
59.24,4.19E-08,4.48E-07
59.244,4.76E-08,5.08E-07
59.248,3.31E-08,3.54E-07
59.253,4.32E-08,4.62E-07
59.257,2.64E-08,2.82E-07
59.261,2.28E-08,2.43E-07
59.266,2.71E-08,2.90E-07
59.27,4.09E-08,4.36E-07
59.275,7.68E-08,8.20E-07
59.279,3.07E-08,3.28E-07
59.283,4.43E-08,4.72E-07
59.288,1.65E-08,1.77E-07
59.292,2.86E-08,3.06E-07
59.297,2.49E-08,2.66E-07
59.301,9.85E-09,1.05E-07
59.305,3.93E-08,4.19E-07
59.31,4.66E-08,4.97E-07
59.314,5.33E-08,5.70E-07
59.319,7.42E-08,7.93E-07
59.323,5.41E-09,5.78E-08
59.327,8.25E-08,8.81E-07
59.332,2.31E-08,2.46E-07
59.336,5.06E-08,5.41E-07
59.34,3.65E-08,3.90E-07
59.345,2.74E-08,2.93E-07
59.349,2.30E-08,2.46E-07
59.354,3.12E-08,3.33E-07
59.358,2.49E-09,2.66E-08
59.362,4.21E-08,4.49E-07
59.367,5.63E-08,6.01E-07
59.371,1.83E-08,1.95E-07
59.376,3.23E-08,3.45E-07
59.38,5.05E-08,5.39E-07
59.384,4.22E-08,4.51E-07
59.389,4.75E-08,5.07E-07
59.393,6.22E-08,6.64E-07
59.397,3.32E-08,3.54E-07
59.402,4.34E-08,4.64E-07
59.406,2.71E-08,2.90E-07
59.411,3.77E-08,4.02E-07
59.415,2.18E-08,2.33E-07
59.419,6.59E-08,7.04E-07
59.424,4.12E-08,4.40E-07
59.428,3.74E-08,3.99E-07
59.433,8.05E-08,8.59E-07
59.437,4.34E-08,4.64E-07
59.441,5.97E-08,6.37E-07
59.446,4.64E-08,4.95E-07
59.45,2.10E-08,2.25E-07
59.455,1.30E-08,1.39E-07
59.459,1.35E-08,1.44E-07
59.463,7.53E-08,8.04E-07
59.468,7.15E-08,7.63E-07
59.472,5.65E-09,6.03E-08
59.476,4.08E-08,4.36E-07
59.481,7.92E-08,8.46E-07
59.485,3.49E-08,3.72E-07
59.49,1.64E-08,1.75E-07
59.494,4.37E-08,4.66E-07
59.498,1.91E-08,2.04E-07
59.503,3.03E-08,3.23E-07
59.507,3.42E-08,3.66E-07
59.512,3.00E-08,3.20E-07
59.516,4.32E-08,4.61E-07
59.52,2.90E-08,3.10E-07
59.525,3.69E-08,3.94E-07
59.529,6.44E-08,6.88E-07
59.533,3.79E-08,4.05E-07
59.538,6.56E-08,7.00E-07
59.542,2.74E-08,2.92E-07
59.547,5.10E-08,5.44E-07
59.551,5.59E-08,5.96E-07
59.555,4.04E-08,4.31E-07
59.56,7.01E-08,7.49E-07
59.564,3.21E-08,3.42E-07
59.569,1.97E-08,2.11E-07
59.573,3.12E-08,3.33E-07
59.577,2.85E-08,3.04E-07
59.582,7.01E-08,7.48E-07
59.586,7.13E-08,7.61E-07
59.59,8.02E-08,8.56E-07
59.595,1.31E-08,1.40E-07
59.599,2.98E-08,3.18E-07
59.604,1.74E-08,1.86E-07
59.608,2.05E-08,2.18E-07
59.612,1.70E-08,1.81E-07
59.617,9.10E-08,9.71E-07
59.621,8.34E-08,8.91E-07
59.626,6.65E-08,7.10E-07
59.63,4.33E-08,4.62E-07
59.634,7.38E-08,7.88E-07
59.639,2.42E-08,2.59E-07
59.643,3.59E-08,3.84E-07
59.648,3.41E-08,3.64E-07
59.652,1.09E-07,1.16E-06
59.656,1.00E-07,1.07E-06
59.661,1.95E-08,2.08E-07
59.665,4.29E-08,4.58E-07
59.669,5.54E-08,5.92E-07
59.674,2.94E-08,3.14E-07
59.678,4.62E-08,4.93E-07
59.683,2.32E-08,2.48E-07
59.687,4.22E-09,4.50E-08
59.691,4.38E-08,4.68E-07
59.696,3.55E-08,3.79E-07
59.7,4.55E-08,4.86E-07
59.705,4.69E-08,5.01E-07
59.709,5.75E-08,6.14E-07
59.713,6.21E-08,6.63E-07
59.718,3.79E-08,4.04E-07
59.722,4.93E-08,5.26E-07
59.726,2.93E-08,3.13E-07
59.731,6.06E-08,6.47E-07
59.735,2.76E-08,2.95E-07
59.74,5.27E-08,5.63E-07
59.744,1.89E-08,2.02E-07
59.748,1.77E-08,1.89E-07
59.753,8.49E-08,9.06E-07
59.757,1.43E-08,1.53E-07
59.762,2.32E-08,2.48E-07
59.766,4.88E-08,5.21E-07
59.77,3.06E-09,3.27E-08
59.775,5.45E-08,5.82E-07
59.779,2.38E-08,2.54E-07
59.783,5.81E-08,6.21E-07
59.788,1.74E-08,1.86E-07
59.792,5.53E-09,5.90E-08
59.797,3.15E-08,3.36E-07
59.801,3.51E-08,3.75E-07
59.805,2.57E-08,2.74E-07
59.81,2.58E-08,2.75E-07
59.814,5.35E-08,5.72E-07
59.819,3.77E-08,4.03E-07
59.823,3.22E-08,3.44E-07
59.827,2.88E-08,3.07E-07
59.832,1.17E-08,1.25E-07
59.836,4.47E-08,4.77E-07
59.841,1.90E-08,2.02E-07
59.845,2.96E-08,3.16E-07
59.849,4.12E-08,4.40E-07
59.854,5.01E-08,5.35E-07
59.858,5.26E-08,5.61E-07
59.862,4.93E-08,5.27E-07
59.867,3.19E-08,3.41E-07
59.871,5.85E-08,6.24E-07
59.876,3.81E-08,4.07E-07
59.88,1.60E-08,1.71E-07
59.884,6.67E-08,7.12E-07
59.889,2.07E-08,2.21E-07
59.893,6.11E-08,6.52E-07
59.898,4.23E-08,4.52E-07
59.902,1.10E-07,1.18E-06
59.906,5.20E-08,5.56E-07
59.911,4.68E-08,5.00E-07
59.915,8.16E-08,8.71E-07
59.919,5.42E-08,5.79E-07
59.924,3.32E-08,3.55E-07
59.928,3.91E-08,4.18E-07
59.933,1.61E-08,1.72E-07
59.937,8.95E-09,9.55E-08
59.941,3.80E-08,4.06E-07
59.946,3.50E-08,3.73E-07
59.95,2.03E-08,2.16E-07
59.955,3.74E-08,4.00E-07
59.959,6.02E-08,6.43E-07
59.963,3.21E-08,3.43E-07
59.968,4.91E-08,5.24E-07
59.972,1.58E-08,1.69E-07
59.976,2.18E-08,2.33E-07
59.981,1.29E-07,1.37E-06
59.985,6.92E-08,7.39E-07
59.99,8.70E-08,9.28E-07
59.994,4.81E-08,5.13E-07
59.998,2.40E-08,2.57E-07
60.003,5.29E-08,5.65E-07
60.007,2.73E-08,2.91E-07
60.012,2.69E-08,2.87E-07
60.016,5.15E-08,5.50E-07
60.02,6.18E-08,6.60E-07
60.025,2.67E-08,2.85E-07
60.029,3.66E-08,3.91E-07
60.034,3.24E-08,3.46E-07
60.038,4.49E-08,4.79E-07
60.042,8.20E-08,8.76E-07
60.047,5.19E-08,5.54E-07
60.051,4.05E-08,4.32E-07
60.055,2.63E-08,2.81E-07
60.06,7.44E-08,7.94E-07
60.064,2.56E-08,2.73E-07
60.069,4.98E-08,5.31E-07
60.073,5.51E-08,5.88E-07
60.077,5.52E-08,5.90E-07
60.082,6.53E-08,6.97E-07
60.086,4.51E-08,4.82E-07
60.091,8.58E-08,9.16E-07
60.095,6.65E-08,7.10E-07
60.099,7.19E-09,7.68E-08
60.104,3.85E-08,4.11E-07
60.108,6.80E-08,7.26E-07
60.112,4.60E-08,4.91E-07
60.117,5.34E-08,5.71E-07
60.121,4.79E-08,5.11E-07
60.126,5.12E-08,5.46E-07
60.13,6.39E-08,6.83E-07
60.134,3.06E-08,3.27E-07
60.139,6.37E-08,6.80E-07
60.143,3.53E-08,3.77E-07
60.148,8.72E-09,9.31E-08
60.152,4.31E-08,4.60E-07
60.156,7.18E-08,7.66E-07
60.161,1.13E-08,1.21E-07
60.165,1.63E-08,1.74E-07
60.17,2.81E-08,3.00E-07
60.174,3.86E-08,4.12E-07
60.178,7.73E-08,8.25E-07
60.183,4.08E-08,4.35E-07
60.187,2.26E-08,2.41E-07
60.191,2.35E-08,2.51E-07
60.196,9.19E-08,9.81E-07
60.2,7.15E-08,7.63E-07
60.205,1.12E-08,1.19E-07
60.209,2.32E-08,2.48E-07
60.213,6.23E-08,6.65E-07
60.218,6.52E-08,6.96E-07
60.222,5.79E-08,6.19E-07
60.227,1.94E-08,2.07E-07
60.231,3.83E-08,4.09E-07
60.235,2.15E-08,2.30E-07
60.24,4.92E-08,5.25E-07
60.244,5.07E-08,5.41E-07
60.248,4.17E-08,4.45E-07
60.253,2.74E-08,2.92E-07
60.257,1.16E-08,1.24E-07
60.262,3.16E-08,3.37E-07
60.266,5.01E-08,5.35E-07
60.27,1.04E-07,1.11E-06
60.275,2.43E-08,2.60E-07
60.279,5.87E-09,6.27E-08
60.284,2.98E-08,3.18E-07
60.288,8.74E-08,9.33E-07
60.292,7.23E-08,7.72E-07
60.297,5.91E-09,6.31E-08
60.301,3.12E-08,3.33E-07
60.305,7.73E-08,8.25E-07
60.31,2.60E-08,2.78E-07
60.314,1.59E-08,1.69E-07
60.319,4.69E-08,5.01E-07
60.323,4.81E-08,5.14E-07
60.327,5.76E-08,6.15E-07
60.332,2.49E-08,2.65E-07
60.336,7.59E-08,8.10E-07
60.341,3.81E-08,4.07E-07
60.345,4.32E-08,4.61E-07
60.349,6.19E-08,6.60E-07
60.354,5.62E-08,6.00E-07
60.358,7.28E-08,7.77E-07
60.363,1.00E-07,1.07E-06
60.367,4.41E-08,4.71E-07
60.371,6.01E-08,6.42E-07
60.376,3.61E-08,3.85E-07
60.38,3.45E-08,3.68E-07
60.384,3.66E-08,3.91E-07
60.389,1.10E-07,1.18E-06
60.393,4.24E-08,4.53E-07
60.398,3.64E-08,3.89E-07
60.402,4.31E-08,4.60E-07
60.406,9.69E-08,1.03E-06
60.411,5.89E-08,6.29E-07
60.415,2.74E-08,2.92E-07
60.42,6.01E-08,6.41E-07
60.424,1.93E-08,2.06E-07
60.428,6.92E-08,7.39E-07
60.433,5.34E-08,5.71E-07
60.437,3.22E-08,3.44E-07
60.441,4.73E-08,5.05E-07
60.446,2.42E-08,2.58E-07
60.45,4.89E-08,5.22E-07
60.455,6.43E-08,6.86E-07
60.459,1.14E-07,1.21E-06
60.463,2.60E-08,2.77E-07
60.468,6.68E-08,7.13E-07
60.472,2.53E-08,2.70E-07
60.477,4.15E-08,4.43E-07
60.481,5.67E-08,6.05E-07
60.485,2.66E-08,2.84E-07
60.49,3.75E-08,4.00E-07
60.494,5.42E-08,5.78E-07
60.498,8.62E-08,9.21E-07
60.503,5.43E-08,5.80E-07
60.507,9.39E-08,1.00E-06
60.512,5.84E-08,6.23E-07
60.516,5.28E-08,5.64E-07
60.52,7.56E-08,8.07E-07
60.525,5.72E-09,6.10E-08
60.529,7.39E-08,7.89E-07
60.534,4.34E-08,4.63E-07
60.538,8.27E-08,8.83E-07
60.542,3.91E-08,4.17E-07
60.547,4.49E-08,4.80E-07
60.551,1.12E-07,1.19E-06
60.556,4.76E-08,5.08E-07
60.56,5.48E-08,5.85E-07
60.564,2.61E-08,2.79E-07
60.569,7.49E-09,7.99E-08
60.573,3.81E-08,4.07E-07
60.577,6.99E-08,7.47E-07
60.582,2.17E-08,2.31E-07
60.586,4.40E-08,4.69E-07
60.591,6.04E-08,6.45E-07
60.595,2.88E-08,3.07E-07
60.599,6.51E-08,6.95E-07
60.604,4.98E-08,5.32E-07
60.608,8.68E-08,9.27E-07
60.613,2.36E-08,2.52E-07
60.617,3.00E-08,3.20E-07
60.621,5.07E-08,5.41E-07
60.626,1.04E-07,1.11E-06
60.63,3.96E-08,4.23E-07
60.634,4.82E-08,5.15E-07
60.639,6.70E-08,7.15E-07
60.643,1.22E-07,1.30E-06
60.648,7.83E-08,8.36E-07
60.652,2.16E-08,2.30E-07
60.656,3.16E-08,3.37E-07
60.661,8.28E-08,8.84E-07
60.665,5.78E-08,6.18E-07
60.67,3.42E-08,3.65E-07
60.674,9.67E-08,1.03E-06
60.678,7.74E-08,8.27E-07
60.683,2.80E-08,2.99E-07
60.687,1.62E-08,1.73E-07
60.691,6.75E-08,7.20E-07
60.696,1.19E-07,1.27E-06
60.7,7.54E-08,8.05E-07
60.705,5.34E-08,5.70E-07
60.709,6.54E-08,6.98E-07
60.713,5.76E-09,6.15E-08
60.718,3.54E-08,3.78E-07
60.722,4.16E-08,4.44E-07
60.727,1.16E-07,1.23E-06
60.731,9.16E-08,9.78E-07
60.735,9.44E-08,1.01E-06
60.74,8.95E-08,9.55E-07
60.744,6.65E-08,7.10E-07
60.749,4.05E-08,4.33E-07
60.753,8.61E-08,9.19E-07
60.757,6.34E-08,6.77E-07
60.762,9.37E-08,1.00E-06
60.766,5.17E-08,5.52E-07
60.77,9.46E-08,1.01E-06
60.775,3.34E-08,3.57E-07
60.779,1.97E-08,2.10E-07
60.784,4.45E-08,4.75E-07
60.788,6.64E-08,7.09E-07
60.792,1.59E-07,1.70E-06
60.797,1.97E-09,2.10E-08
60.801,2.20E-08,2.35E-07
60.806,8.45E-08,9.02E-07
60.81,5.79E-08,6.18E-07
60.814,1.05E-07,1.12E-06
60.819,6.97E-08,7.45E-07
60.823,8.00E-08,8.55E-07
60.827,9.92E-08,1.06E-06
60.832,6.13E-08,6.54E-07
60.836,1.15E-07,1.23E-06
60.841,8.68E-08,9.27E-07
60.845,8.34E-08,8.90E-07
60.849,1.05E-07,1.12E-06
60.854,5.86E-08,6.26E-07
60.858,1.49E-07,1.59E-06
60.863,6.59E-07,7.04E-06
60.867,1.78E-06,1.90E-05
60.871,1.27E-07,1.36E-06
60.876,3.25E-08,3.47E-07
60.88,2.06E-07,2.20E-06
60.884,1.97E-07,2.10E-06
60.889,1.08E-07,1.15E-06
60.893,1.07E-07,1.14E-06
60.898,1.34E-07,1.43E-06
60.902,1.69E-07,1.80E-06
60.906,1.53E-07,1.63E-06
60.911,1.40E-07,1.50E-06
60.915,4.26E-08,4.55E-07
60.92,1.47E-07,1.57E-06
60.924,9.53E-08,1.02E-06
60.928,7.35E-08,7.84E-07
60.933,2.63E-08,2.81E-07
60.937,2.05E-07,2.19E-06
60.942,5.68E-08,6.07E-07
60.946,3.22E-08,3.43E-07
60.95,1.30E-07,1.39E-06
60.955,2.75E-08,2.94E-07
60.959,5.81E-08,6.20E-07
60.963,1.27E-07,1.36E-06
60.968,1.29E-07,1.37E-06
60.972,3.23E-08,3.44E-07
60.977,4.85E-08,5.18E-07
60.981,7.76E-08,8.28E-07
60.985,6.61E-08,7.05E-07
60.99,9.30E-08,9.93E-07
60.994,1.11E-07,1.18E-06
60.999,9.52E-08,1.02E-06
61.003,1.51E-07,1.61E-06
61.007,9.98E-08,1.07E-06
61.012,3.18E-08,3.40E-07
61.016,3.99E-08,4.26E-07
61.02,5.37E-08,5.73E-07
61.025,2.43E-08,2.60E-07
61.029,9.27E-08,9.89E-07
61.034,6.14E-08,6.55E-07
61.038,1.57E-07,1.68E-06
61.042,1.59E-07,1.69E-06
61.047,9.52E-08,1.02E-06
61.051,1.27E-07,1.36E-06
61.056,2.18E-07,2.32E-06
61.06,8.26E-08,8.82E-07
61.064,9.53E-08,1.02E-06
61.069,3.82E-08,4.08E-07
61.073,1.04E-07,1.11E-06
61.078,3.26E-08,3.48E-07
61.082,8.54E-08,9.12E-07
61.086,9.97E-08,1.06E-06
61.091,3.88E-08,4.15E-07
61.095,8.73E-08,9.32E-07
61.099,1.49E-07,1.59E-06
61.104,1.29E-07,1.37E-06
61.108,4.85E-08,5.17E-07
61.113,1.36E-07,1.46E-06
61.117,7.38E-08,7.88E-07
61.121,1.34E-07,1.43E-06
61.126,1.30E-07,1.39E-06
61.13,1.02E-07,1.09E-06
61.135,1.70E-07,1.81E-06
61.139,1.55E-07,1.66E-06
61.143,1.86E-07,1.99E-06
61.148,1.40E-07,1.49E-06
61.152,1.13E-07,1.21E-06
61.156,8.58E-08,9.16E-07
61.161,1.16E-07,1.24E-06
61.165,1.39E-07,1.49E-06
61.17,7.98E-08,8.51E-07
61.174,1.10E-07,1.17E-06
61.178,1.22E-08,1.30E-07
61.183,7.89E-08,8.42E-07
61.187,1.46E-07,1.56E-06
61.192,8.81E-08,9.41E-07
61.196,7.37E-08,7.87E-07
61.2,6.62E-08,7.07E-07
61.205,3.37E-08,3.59E-07
61.209,1.27E-07,1.36E-06
61.213,1.53E-08,1.64E-07
61.218,7.81E-08,8.34E-07
61.222,7.55E-08,8.06E-07
61.227,1.44E-07,1.53E-06
61.231,9.35E-08,9.98E-07
61.235,1.41E-07,1.51E-06
61.24,1.21E-07,1.29E-06
61.244,2.36E-07,2.52E-06
61.249,4.62E-08,4.94E-07
61.253,1.66E-07,1.77E-06
61.257,5.49E-08,5.86E-07
61.262,1.61E-07,1.72E-06
61.266,4.91E-08,5.24E-07
61.271,3.44E-08,3.67E-07
61.275,2.39E-07,2.55E-06
61.279,3.76E-08,4.01E-07
61.284,1.95E-07,2.08E-06
61.288,1.40E-07,1.50E-06
61.292,8.15E-08,8.70E-07
61.297,8.65E-08,9.23E-07
61.301,5.61E-08,5.99E-07
61.306,1.48E-07,1.58E-06
61.31,6.27E-08,6.70E-07
61.314,1.69E-07,1.81E-06
61.319,6.93E-08,7.40E-07
61.323,1.57E-07,1.67E-06
61.328,1.25E-07,1.34E-06
61.332,6.11E-08,6.52E-07
61.336,1.13E-07,1.20E-06
61.341,1.27E-07,1.35E-06
61.345,1.14E-07,1.22E-06
61.349,8.34E-08,8.90E-07
61.354,1.61E-07,1.72E-06
61.358,1.31E-07,1.40E-06
61.363,5.94E-08,6.34E-07
61.367,1.73E-07,1.85E-06
61.371,2.09E-07,2.23E-06
61.376,1.68E-07,1.79E-06
61.38,1.12E-07,1.20E-06
61.385,1.83E-07,1.95E-06
61.389,9.24E-08,9.87E-07
61.393,3.57E-08,3.81E-07
61.398,1.71E-07,1.82E-06
61.402,1.21E-07,1.29E-06
61.406,1.16E-07,1.24E-06
61.411,6.70E-08,7.16E-07
61.415,1.61E-07,1.71E-06
61.42,8.05E-08,8.59E-07
61.424,4.39E-08,4.69E-07
61.428,9.64E-08,1.03E-06
61.433,1.68E-07,1.80E-06
61.437,1.84E-07,1.97E-06
61.442,1.61E-07,1.72E-06
61.446,1.12E-07,1.20E-06
61.45,2.14E-07,2.29E-06
61.455,1.22E-07,1.31E-06
61.459,6.16E-08,6.58E-07
61.464,1.47E-07,1.57E-06
61.468,9.10E-08,9.72E-07
61.472,1.47E-07,1.57E-06
61.477,6.41E-08,6.84E-07
61.481,6.81E-08,7.28E-07
61.485,9.40E-08,1.00E-06
61.49,1.27E-08,1.35E-07
61.494,1.58E-07,1.69E-06
61.499,8.20E-08,8.76E-07
61.503,1.07E-07,1.14E-06
61.507,1.22E-07,1.30E-06
61.512,1.83E-07,1.95E-06
61.516,1.83E-07,1.96E-06
61.521,1.71E-07,1.82E-06
61.525,1.68E-07,1.80E-06
61.529,7.71E-08,8.23E-07
61.534,4.74E-08,5.06E-07
61.538,1.63E-07,1.74E-06
61.542,1.23E-07,1.31E-06
61.547,1.09E-07,1.16E-06
61.551,5.39E-08,5.75E-07
61.556,7.75E-08,8.28E-07
61.56,1.07E-07,1.14E-06
61.564,9.38E-08,1.00E-06
61.569,8.19E-08,8.75E-07
61.573,1.06E-07,1.13E-06
61.578,5.77E-08,6.16E-07
61.582,1.48E-07,1.58E-06
61.586,1.10E-07,1.17E-06
61.591,4.84E-08,5.17E-07
61.595,1.10E-07,1.17E-06
61.599,4.20E-08,4.48E-07
61.604,6.36E-08,6.79E-07
61.608,1.99E-07,2.12E-06
61.613,1.18E-07,1.25E-06
61.617,2.09E-08,2.23E-07
61.621,4.78E-08,5.10E-07
61.626,6.58E-08,7.03E-07
61.63,8.93E-08,9.54E-07
61.635,2.58E-07,2.75E-06
61.639,1.78E-07,1.90E-06
61.643,2.18E-07,2.33E-06
61.648,8.56E-08,9.14E-07
61.652,4.13E-08,4.41E-07
61.657,1.54E-07,1.65E-06
61.661,1.16E-07,1.24E-06
61.665,1.03E-07,1.10E-06
61.67,1.60E-07,1.70E-06
61.674,3.52E-08,3.76E-07
61.678,1.08E-07,1.16E-06
61.683,1.45E-07,1.54E-06
61.687,1.34E-07,1.43E-06
61.692,5.21E-08,5.57E-07
61.696,1.97E-07,2.10E-06
61.7,1.73E-07,1.85E-06
61.705,1.46E-07,1.56E-06
61.709,1.98E-07,2.11E-06
61.714,9.55E-08,1.02E-06
61.718,1.40E-07,1.50E-06
61.722,1.64E-07,1.75E-06
61.727,1.02E-07,1.09E-06
61.731,4.57E-08,4.88E-07
61.735,5.29E-08,5.65E-07
61.74,2.07E-07,2.21E-06
61.744,2.81E-08,3.00E-07
61.749,1.75E-07,1.87E-06
61.753,1.75E-07,1.87E-06
61.757,1.45E-07,1.55E-06
61.762,7.16E-08,7.65E-07
61.766,8.26E-08,8.82E-07
61.771,2.14E-07,2.29E-06
61.775,1.54E-08,1.64E-07
61.779,1.23E-07,1.32E-06
61.784,5.90E-08,6.30E-07
61.788,1.82E-07,1.94E-06
61.793,9.33E-08,9.96E-07
61.797,9.97E-08,1.06E-06
61.801,1.03E-07,1.10E-06
61.806,1.71E-07,1.82E-06
61.81,6.69E-08,7.14E-07
61.814,1.37E-07,1.46E-06
61.819,4.89E-08,5.22E-07
61.823,1.48E-07,1.58E-06
61.828,2.61E-07,2.78E-06
61.832,1.97E-07,2.10E-06
61.836,8.95E-08,9.55E-07
61.841,4.21E-07,4.49E-06
61.845,1.69E-07,1.80E-06
61.85,1.03E-07,1.10E-06
61.854,1.81E-07,1.93E-06
61.858,2.29E-07,2.44E-06
61.863,2.07E-07,2.21E-06
61.867,1.11E-07,1.18E-06
61.871,7.48E-08,7.99E-07
61.876,2.09E-07,2.24E-06
61.88,1.21E-07,1.30E-06
61.885,2.16E-08,2.30E-07
61.889,1.43E-07,1.52E-06
61.893,1.30E-07,1.38E-06
61.898,1.95E-07,2.08E-06
61.902,4.81E-08,5.13E-07
61.907,1.98E-07,2.12E-06
61.911,1.27E-07,1.35E-06
61.915,1.79E-07,1.91E-06
61.92,2.11E-08,2.26E-07
61.924,2.48E-07,2.65E-06
61.928,2.59E-07,2.76E-06
61.933,3.41E-07,3.64E-06
61.937,1.77E-07,1.89E-06
61.942,2.11E-07,2.26E-06
61.946,9.45E-08,1.01E-06
61.95,1.43E-07,1.53E-06
61.955,1.47E-07,1.57E-06
61.959,1.32E-07,1.41E-06
61.964,9.25E-08,9.87E-07
61.968,3.39E-07,3.62E-06
61.972,1.32E-07,1.41E-06
61.977,2.04E-07,2.18E-06
61.981,3.36E-08,3.59E-07
61.986,2.26E-07,2.42E-06
61.99,2.93E-08,3.13E-07
61.994,1.49E-07,1.59E-06
61.999,1.11E-07,1.18E-06
62.003,9.06E-08,9.67E-07
62.007,1.78E-07,1.90E-06
62.012,8.18E-08,8.73E-07
62.016,9.80E-08,1.05E-06
62.021,9.20E-08,9.82E-07
62.025,1.31E-07,1.39E-06
62.029,7.97E-08,8.51E-07
62.034,6.77E-08,7.23E-07
62.038,1.45E-07,1.55E-06
62.043,1.50E-07,1.60E-06
62.047,1.32E-07,1.41E-06
62.051,8.57E-08,9.15E-07
62.056,5.66E-08,6.04E-07
62.06,2.02E-07,2.16E-06
62.064,1.43E-07,1.52E-06
62.069,1.18E-07,1.26E-06
62.073,1.39E-07,1.49E-06
62.078,2.06E-07,2.20E-06
62.082,8.52E-08,9.10E-07
62.086,1.10E-07,1.17E-06
62.091,1.58E-07,1.69E-06
62.095,1.60E-07,1.71E-06
62.1,1.15E-07,1.23E-06
62.104,1.12E-07,1.19E-06
62.108,9.98E-08,1.07E-06
62.113,1.55E-07,1.65E-06
62.117,1.47E-07,1.57E-06
62.121,8.09E-08,8.63E-07
62.126,9.44E-08,1.01E-06
62.13,1.34E-07,1.44E-06
62.135,5.19E-08,5.54E-07
62.139,1.06E-07,1.13E-06
62.143,1.46E-07,1.55E-06
62.148,1.74E-07,1.86E-06
62.152,2.53E-07,2.70E-06
62.157,6.01E-08,6.42E-07
62.161,7.51E-08,8.02E-07
62.165,1.05E-07,1.12E-06
62.17,7.05E-08,7.53E-07
62.174,3.15E-08,3.37E-07
62.179,5.64E-08,6.03E-07
62.183,1.34E-08,1.43E-07
62.187,1.14E-07,1.22E-06
62.192,1.49E-07,1.59E-06
62.196,1.54E-07,1.65E-06
62.2,1.04E-07,1.11E-06
62.205,5.92E-08,6.32E-07
62.209,1.82E-07,1.94E-06
62.214,6.35E-08,6.78E-07
62.218,5.80E-08,6.19E-07
62.222,1.23E-07,1.31E-06
62.227,2.73E-07,2.91E-06
62.231,7.26E-08,7.75E-07
62.236,8.21E-08,8.77E-07
62.24,5.29E-08,5.64E-07
62.244,7.47E-08,7.98E-07
62.249,1.61E-07,1.72E-06
62.253,8.91E-08,9.51E-07
62.257,1.15E-07,1.23E-06
62.262,3.06E-07,3.27E-06
62.266,1.59E-07,1.69E-06
62.271,7.15E-08,7.63E-07
62.275,1.14E-07,1.21E-06
62.279,6.31E-08,6.73E-07
62.284,9.45E-08,1.01E-06
62.288,1.52E-07,1.62E-06
62.293,4.00E-07,4.27E-06
62.297,3.33E-07,3.55E-06
62.301,5.85E-08,6.25E-07
62.306,1.92E-07,2.05E-06
62.31,1.05E-07,1.12E-06
62.314,2.18E-07,2.32E-06
62.319,9.80E-08,1.05E-06
62.323,1.00E-07,1.07E-06
62.328,1.33E-07,1.42E-06
62.332,1.19E-07,1.27E-06
62.336,1.33E-07,1.43E-06
62.341,1.18E-07,1.26E-06
62.345,1.50E-07,1.60E-06
62.35,8.89E-08,9.49E-07
62.354,9.14E-08,9.75E-07
62.358,8.95E-08,9.56E-07
62.363,1.89E-08,2.02E-07
62.367,9.31E-08,9.94E-07
62.372,5.72E-08,6.11E-07
62.376,1.14E-07,1.22E-06
62.38,2.58E-08,2.75E-07
62.385,1.20E-07,1.28E-06
62.389,1.64E-07,1.75E-06
62.393,7.43E-08,7.93E-07
62.398,1.05E-07,1.12E-06
62.402,1.27E-07,1.35E-06
62.407,6.99E-08,7.46E-07
62.411,1.19E-07,1.28E-06
62.415,9.46E-08,1.01E-06
62.42,4.47E-08,4.78E-07
62.424,1.59E-07,1.70E-06
62.429,5.74E-08,6.13E-07
62.433,3.62E-08,3.87E-07
62.437,6.95E-08,7.42E-07
62.442,1.17E-07,1.24E-06
62.446,7.20E-08,7.69E-07
62.45,2.08E-07,2.22E-06
62.455,1.05E-07,1.12E-06
62.459,1.04E-07,1.11E-06
62.464,6.88E-08,7.34E-07
62.468,4.76E-08,5.08E-07
62.472,2.69E-08,2.87E-07
62.477,4.43E-08,4.72E-07
62.481,1.08E-07,1.15E-06
62.486,8.72E-08,9.31E-07
62.49,3.10E-08,3.31E-07
62.494,3.85E-08,4.12E-07
62.499,9.93E-08,1.06E-06
62.503,1.17E-07,1.25E-06
62.508,1.44E-08,1.54E-07
62.512,1.24E-07,1.32E-06
